game_id,week,day,date,winner,loser,PtsW,PtsL,YdsW,TOW,YdsL,TOL,atHome,TODiff,schedule_playoff,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
200609240mia,3,Sun,2006-09-24,MIA,TEN,13,10,289,1,316,3,TRUE,2,FALSE,MIA,-10.5,36,Sun Life Stadium,FALSE,84,11,68,NA
200609240ne,3,Sun,2006-09-24,DEN,NE,17,7,400,0,370,0,FALSE,0,FALSE,NE,-6.5,38.5,Gillette Stadium,FALSE,72,16,75,NA
200609240ind,3,Sun,2006-09-24,IND,JAX,21,14,272,0,297,2,TRUE,2,FALSE,IND,-6.5,41.5,RCA Dome,FALSE,72,0,NA,indoor
200609240det,3,Sun,2006-09-24,GB,DET,31,24,400,2,424,1,FALSE,-1,FALSE,DET,-6.5,41,Ford Field,FALSE,72,0,NA,indoor
200610010lvr,4,Sun,2006-10-01,CLE,LVR,24,21,283,3,240,1,FALSE,-2,FALSE,CLE,-2.5,33.5,Oakland Coliseum,FALSE,61,10,63,NA
200610010bal,4,Sun,2006-10-01,BAL,LAC,16,13,206,3,284,1,TRUE,-2,FALSE,LAC,-1,33.5,M&T Bank Stadium,FALSE,61,8,72,NA
200610010nyj,4,Sun,2006-10-01,IND,NYJ,31,28,352,0,321,3,FALSE,3,FALSE,IND,-8,46,Giants Stadium,FALSE,66,13,63,NA
200610080ari,5,Sun,2006-10-08,KC,ARI,23,20,301,2,298,1,FALSE,-1,FALSE,KC,-3.5,40,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200610080gb,5,Sun,2006-10-08,LAR,GB,23,20,327,0,336,2,FALSE,2,FALSE,LAR,-2.5,46.5,Lambeau Field,FALSE,60,11,56,NA
200610080no,5,Sun,2006-10-08,NO,TB,24,21,314,0,406,1,TRUE,1,FALSE,NO,-7,35,Louisiana Superdome,FALSE,72,0,NA,indoor
200610080ne,5,Sun,2006-10-08,NE,MIA,20,10,213,1,283,3,TRUE,2,FALSE,NE,-9.5,36.5,Gillette Stadium,FALSE,54,6,69,NA
200610150det,6,Sun,2006-10-15,DET,BUF,20,17,397,1,242,3,TRUE,2,FALSE,BUF,-1,40.5,Ford Field,FALSE,72,0,NA,indoor
200610150nyj,6,Sun,2006-10-15,NYJ,MIA,20,17,272,0,395,3,TRUE,3,FALSE,NYJ,-2.5,36.5,Giants Stadium,FALSE,52,14,39,NA
200610150no,6,Sun,2006-10-15,NO,PHI,27,24,373,2,325,2,TRUE,0,FALSE,PHI,-3,47,Louisiana Superdome,FALSE,72,0,NA,indoor
200610150atl,6,Sun,2006-10-15,NYG,ATL,27,14,424,2,329,2,FALSE,0,FALSE,ATL,-3,41.5,Georgia Dome,FALSE,72,0,NA,indoor
200610220cin,7,Sun,2006-10-22,CIN,CAR,17,14,342,0,277,1,TRUE,1,FALSE,CIN,-3,44.5,Paul Brown Stadium,FALSE,49,14,67,NA
200610220cle,7,Sun,2006-10-22,DEN,CLE,17,7,347,2,165,3,FALSE,1,FALSE,DEN,-4.5,31,FirstEnergy Stadium,FALSE,48,15,71,NA
200610220hou,7,Sun,2006-10-22,HOU,JAX,27,7,349,0,220,2,TRUE,2,FALSE,JAX,-8,39.5,Reliant Stadium,FALSE,72,0,NA,indoor
200610220nyj,7,Sun,2006-10-22,NYJ,DET,31,24,398,1,386,2,TRUE,1,FALSE,NYJ,-3.5,43.5,Giants Stadium,FALSE,55,10,57,NA
200610220kc,7,Sun,2006-10-22,KC,LAC,30,27,355,1,349,3,TRUE,2,FALSE,LAC,-5.5,39,Arrowhead Stadium,FALSE,39,11,66,NA
200610290cle,8,Sun,2006-10-29,CLE,NYJ,20,13,267,1,193,3,TRUE,2,FALSE,CLE,-1.5,37.5,FirstEnergy Stadium,FALSE,42,19,54,NA
200610290lvr,8,Sun,2006-10-29,LVR,PIT,20,13,98,1,360,4,TRUE,3,FALSE,PIT,-9,38.5,Oakland Coliseum,FALSE,57,8,70,NA
200610290gb,8,Sun,2006-10-29,GB,ARI,31,14,383,0,218,1,TRUE,1,FALSE,GB,-4,45.5,Lambeau Field,FALSE,39,13,48,NA
200610290den,8,Sun,2006-10-29,IND,DEN,34,31,437,0,396,1,FALSE,1,FALSE,DEN,-3,39.5,Sports Authority Field at Mile High,FALSE,55,14,26,NA
200610300min,8,Mon,2006-10-30,NE,MIN,31,7,430,2,284,4,FALSE,2,FALSE,NE,-2.5,39.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200611050buf,9,Sun,2006-11-05,BUF,GB,24,10,184,0,427,4,TRUE,4,FALSE,BUF,-3,41,Ralph Wilson Stadium,FALSE,42,9,60,NA
200611050ne,9,Sun,2006-11-05,IND,NE,27,20,354,2,349,5,FALSE,3,FALSE,NE,-2.5,47.5,Gillette Stadium,FALSE,40,7,53,NA
200611050lar,9,Sun,2006-11-05,KC,LAR,31,17,317,0,452,3,FALSE,3,FALSE,LAR,-3,48.5,Edward Jones Dome,FALSE,72,0,NA,indoor
200611050tb,9,Sun,2006-11-05,NO,TB,31,14,363,0,226,1,FALSE,1,FALSE,TB,-1.5,37,Raymond James Stadium,FALSE,72,10,52,NA
200611050nyg,9,Sun,2006-11-05,NYG,HOU,14,10,285,1,251,1,TRUE,0,FALSE,NYG,-13,43.5,Giants Stadium,FALSE,45,6,41,NA
200611120ne,10,Sun,2006-11-12,NYJ,NE,17,14,278,1,377,2,FALSE,1,FALSE,NE,-10.5,38,Gillette Stadium,FALSE,55,11,92,NA
200611120jax,10,Sun,2006-11-12,HOU,JAX,13,10,306,0,322,4,FALSE,4,FALSE,JAX,-10.5,37.5,EverBank Field,FALSE,63,12,59,NA
200611120mia,10,Sun,2006-11-12,MIA,KC,13,10,306,1,265,0,TRUE,-1,FALSE,MIA,-2,40.5,Sun Life Stadium,FALSE,75,5,63,NA
200611120min,10,Sun,2006-11-12,GB,MIN,23,17,394,0,312,2,FALSE,2,FALSE,MIN,-5,40.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200611120atl,10,Sun,2006-11-12,CLE,ATL,17,13,236,2,343,3,FALSE,1,FALSE,ATL,-7.5,41.5,Georgia Dome,FALSE,72,0,NA,indoor
200611120lvr,10,Sun,2006-11-12,DEN,LVR,17,13,264,3,244,2,FALSE,-1,FALSE,DEN,-8,33.5,Oakland Coliseum,FALSE,50,6,67,NA
200611120ari,10,Sun,2006-11-12,DAL,ARI,27,10,434,0,295,3,FALSE,3,FALSE,DAL,-6.5,43.5,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200611120ind,10,Sun,2006-11-12,IND,BUF,17,16,384,2,162,0,TRUE,-2,FALSE,IND,-12.5,45,RCA Dome,FALSE,72,0,NA,indoor
200611130car,10,Mon,2006-11-13,CAR,TB,24,10,318,2,222,4,TRUE,2,FALSE,CAR,-10,37,Bank of America Stadium,FALSE,52,6,58,NA
200611190tb,11,Sun,2006-11-19,TB,WAS,20,17,359,2,252,1,TRUE,-1,FALSE,TB,-3,34,Raymond James Stadium,FALSE,58,8,60,NA
200611190hou,11,Sun,2006-11-19,BUF,HOU,24,21,403,1,394,2,FALSE,1,FALSE,HOU,-2.5,36.5,Reliant Stadium,FALSE,72,0,NA,indoor
200611190ari,11,Sun,2006-11-19,ARI,DET,17,10,338,0,281,1,TRUE,1,FALSE,ARI,-2.5,45.5,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200611190bal,11,Sun,2006-11-19,BAL,ATL,24,10,328,1,186,0,TRUE,-1,FALSE,BAL,-3.5,41.5,M&T Bank Stadium,FALSE,44,6,66,NA
200611190kc,11,Sun,2006-11-19,KC,LVR,17,13,292,0,326,1,TRUE,1,FALSE,KC,-9,36.5,Arrowhead Stadium,FALSE,34,6,68,NA
200611190mia,11,Sun,2006-11-19,MIA,MIN,24,20,254,2,361,3,TRUE,1,FALSE,MIA,-3,33.5,Sun Life Stadium,FALSE,64,8,49,NA
200611190cle,11,Sun,2006-11-19,PIT,CLE,24,20,338,3,302,2,FALSE,-1,FALSE,PIT,-4,36,FirstEnergy Stadium,FALSE,40,9,76,NA
200611190dal,11,Sun,2006-11-19,DAL,IND,21,14,342,2,335,4,TRUE,2,FALSE,IND,-1,49,Texas Stadium,FALSE,51,8,42,NA
200611190sf,11,Sun,2006-11-19,SF,SEA,20,14,416,1,303,5,TRUE,4,FALSE,SEA,-3,43.5,Candlestick Park,FALSE,57,6,83,NA
200611230det,12,Thu,2006-11-23,MIA,DET,27,10,395,2,220,2,FALSE,0,FALSE,MIA,-2.5,40.5,Ford Field,FALSE,72,0,NA,indoor
200611260lar,12,Sun,2006-11-26,LAR,SF,20,17,349,1,319,3,TRUE,2,FALSE,LAR,-4.5,45,Edward Jones Dome,FALSE,72,0,NA,indoor
200611260buf,12,Sun,2006-11-26,BUF,JAX,27,24,241,1,323,1,TRUE,0,FALSE,JAX,-3,35,Ralph Wilson Stadium,FALSE,53,11,52,NA
200611260ten,12,Sun,2006-11-26,TEN,NYG,24,21,343,2,287,2,TRUE,0,FALSE,NYG,-3.5,45,Nissan Stadium,FALSE,56,6,53,NA
200611260ne,12,Sun,2006-11-26,NE,CHI,17,13,352,5,324,4,TRUE,-1,FALSE,NE,-3.5,38,Gillette Stadium,FALSE,45,9,75,NA
200611260was,12,Sun,2006-11-26,WAS,CAR,17,13,253,1,264,2,TRUE,1,FALSE,CAR,-6,36,FedEx Field,FALSE,48,4,79,NA
200611260lac,12,Sun,2006-11-26,LAC,LVR,21,14,260,1,245,2,TRUE,1,FALSE,LAC,-13,43,Qualcomm Stadium,FALSE,58,6,63,NA
200611300cin,13,Thu,2006-11-30,CIN,BAL,13,7,294,0,316,1,TRUE,1,FALSE,CIN,-2.5,43.5,Paul Brown Stadium,FALSE,64,14,75,NA
200612030ten,13,Sun,2006-12-03,TEN,IND,20,17,382,2,451,2,TRUE,0,FALSE,IND,-7.5,46.5,Nissan Stadium,FALSE,38,10,55,NA
200612030nyg,13,Sun,2006-12-03,DAL,NYG,23,20,365,2,396,1,FALSE,-1,FALSE,DAL,-3.5,44,Giants Stadium,FALSE,42,12,45,NA
200612030den,13,Sun,2006-12-03,SEA,DEN,23,20,270,1,302,5,FALSE,4,FALSE,DEN,-4,40.5,Sports Authority Field at Mile High,FALSE,14,10,68,NA
200612030buf,13,Sun,2006-12-03,LAC,BUF,24,21,335,2,230,4,FALSE,2,FALSE,LAC,-5.5,42.5,Ralph Wilson Stadium,FALSE,32,13,73,NA
200612030was,13,Sun,2006-12-03,ATL,WAS,24,14,369,0,381,2,FALSE,2,FALSE,WAS,-1.5,38.5,FedEx Field,FALSE,40,7,55,NA
200612030mia,13,Sun,2006-12-03,JAX,MIA,24,10,353,1,309,2,FALSE,1,FALSE,PICK,0,35.5,Sun Life Stadium,FALSE,78,12,70,NA
200612030cle,13,Sun,2006-12-03,CLE,KC,31,28,438,2,417,2,TRUE,0,FALSE,KC,-5,35.5,FirstEnergy Stadium,FALSE,29,11,69,NA
200612030ne,13,Sun,2006-12-03,NE,DET,28,21,363,3,361,5,TRUE,2,FALSE,NE,-13.5,41.5,Gillette Stadium,FALSE,40,13,47,NA
200612040phi,13,Mon,2006-12-04,PHI,CAR,27,24,402,0,377,2,TRUE,2,FALSE,CAR,-3,37.5,Lincoln Financial Field,FALSE,38,15,48,NA
200612070pit,14,Thu,2006-12-07,PIT,CLE,27,7,528,1,294,2,TRUE,1,FALSE,PIT,-7.5,34.5,Heinz Field,FALSE,34,17,64,NA
200612100kc,14,Sun,2006-12-10,BAL,KC,20,10,376,1,276,3,FALSE,2,FALSE,KC,-3,37.5,Arrowhead Stadium,FALSE,42,23,49,NA
200612100cin,14,Sun,2006-12-10,CIN,LVR,27,10,439,4,223,2,TRUE,-2,FALSE,CIN,-10.5,39.5,Paul Brown Stadium,FALSE,39,12,28,NA
200612100ari,14,Sun,2006-12-10,ARI,SEA,27,21,345,1,348,3,TRUE,2,FALSE,SEA,-3.5,45,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200612100car,14,Sun,2006-12-10,NYG,CAR,27,13,307,0,463,3,FALSE,3,FALSE,NYG,-2.5,39,Bank of America Stadium,FALSE,38,4,38,NA
200612140sea,15,Thu,2006-12-14,SF,SEA,24,14,390,0,300,2,FALSE,2,FALSE,SEA,-10,38,CenturyLink Field,FALSE,44,13,85,NA
200612170bal,15,Sun,2006-12-17,BAL,CLE,27,17,373,3,236,2,TRUE,-1,FALSE,BAL,-12,34.5,M&T Bank Stadium,FALSE,42,4,67,NA
200612170no,15,Sun,2006-12-17,WAS,NO,16,10,354,0,270,1,FALSE,1,FALSE,NO,-9.5,47,Louisiana Superdome,FALSE,72,0,NA,indoor
200612170chi,15,Sun,2006-12-17,CHI,TB,34,31,446,1,357,2,TRUE,1,FALSE,CHI,-13.5,35,Soldier Field,FALSE,49,9,68,NA
200612240sea,16,Sun,2006-12-24,LAC,SEA,20,17,340,0,314,2,FALSE,2,FALSE,LAC,-4.5,45,CenturyLink Field,FALSE,42,13,73,NA
200612240hou,16,Sun,2006-12-24,HOU,IND,27,24,354,0,319,1,TRUE,1,FALSE,IND,-9.5,47,Reliant Stadium,FALSE,72,0,NA,indoor
200612240jax,16,Sun,2006-12-24,NE,JAX,24,21,359,0,339,1,FALSE,1,FALSE,JAX,-3,37,EverBank Field,FALSE,65,5,84,NA
200612240pit,16,Sun,2006-12-24,BAL,PIT,31,7,359,3,251,3,FALSE,0,FALSE,PIT,-4,37,Heinz Field,FALSE,40,11,70,NA
200612250mia,16,Mon,2006-12-25,NYJ,MIA,13,10,324,1,253,0,FALSE,-1,FALSE,MIA,-3,36.5,Sun Life Stadium,FALSE,79,15,80,NA
200612310lac,17,Sun,2006-12-31,LAC,ARI,27,20,387,1,444,1,TRUE,0,FALSE,LAC,-14,44,Qualcomm Stadium,FALSE,53,4,68,NA
200612310cin,17,Sun,2006-12-31,PIT,CIN,23,17,482,2,295,0,FALSE,-2,FALSE,CIN,-6,44.5,Paul Brown Stadium,FALSE,52,14,73,NA
200612310no,17,Sun,2006-12-31,CAR,NO,31,21,313,0,297,2,FALSE,2,FALSE,CAR,-2,38.5,Louisiana Superdome,FALSE,72,0,NA,indoor
200701070phi,Wild Card,Sun,2007-01-07,PHI,NYG,23,20,323,0,305,1,TRUE,1,TRUE,PHI,-6,46.5,Lincoln Financial Field,FALSE,NA,NA,NA,NA
200701130no,Division,Sat,2007-01-13,NO,PHI,27,24,435,1,355,0,TRUE,-1,TRUE,NO,-4.5,48.5,Louisiana Superdome,FALSE,72,0,NA,indoor
200701140chi,Division,Sun,2007-01-14,CHI,SEA,27,24,371,2,306,1,TRUE,-1,TRUE,CHI,-8.5,37.5,Soldier Field,FALSE,NA,NA,NA,NA
200701140lac,Division,Sun,2007-01-14,NE,LAC,24,21,327,3,352,4,FALSE,1,TRUE,LAC,-5,46.5,Qualcomm Stadium,FALSE,NA,NA,NA,NA
200709090jax,1,Sun,2007-09-09,TEN,JAX,13,10,350,2,272,1,FALSE,-1,FALSE,JAX,-7,38,EverBank Field,FALSE,80,7,67,NA
200709090gb,1,Sun,2007-09-09,GB,PHI,16,13,215,2,283,3,TRUE,1,FALSE,PHI,-3,42.5,Lambeau Field,FALSE,63,8,78,NA
200709090was,1,Sun,2007-09-09,WAS,MIA,16,13,400,2,273,1,TRUE,-1,FALSE,WAS,-3,34.5,FedEx Field,FALSE,77,8,69,NA
200709090lar,1,Sun,2007-09-09,CAR,LAR,27,13,385,2,238,2,FALSE,0,FALSE,LAR,-1,43,Edward Jones Dome,FALSE,72,0,NA,indoor
200709100sf,1,Mon,2007-09-10,SF,ARI,20,17,194,1,261,2,TRUE,1,FALSE,SF,-3,46.5,Candlestick Park,FALSE,64,13,70,NA
200709100cin,1,Mon,2007-09-10,CIN,BAL,27,20,236,2,314,6,TRUE,4,FALSE,CIN,-2.5,40,Paul Brown Stadium,FALSE,76,8,71,NA
200709160det,2,Sun,2007-09-16,DET,MIN,20,17,415,5,313,5,TRUE,0,FALSE,DET,-3,42.5,Ford Field,FALSE,72,0,NA,indoor
200709160ari,2,Sun,2007-09-16,ARI,SEA,23,20,431,1,362,1,TRUE,0,FALSE,SEA,-2.5,42.5,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200709160den,2,Sun,2007-09-16,DEN,LVR,23,20,441,2,253,3,TRUE,1,FALSE,DEN,-10,37,Sports Authority Field at Mile High,FALSE,72,14,32,NA
200709160chi,2,Sun,2007-09-16,CHI,KC,20,10,239,3,281,2,TRUE,-1,FALSE,CHI,-12,34.5,Soldier Field,FALSE,56,9,54,NA
200709160bal,2,Sun,2007-09-16,BAL,NYJ,20,13,303,0,304,2,TRUE,2,FALSE,BAL,-10,33,M&T Bank Stadium,FALSE,58,6,52,NA
200709160tb,2,Sun,2007-09-16,TB,NO,31,14,330,0,343,2,TRUE,2,FALSE,NO,-4,41.5,Raymond James Stadium,FALSE,84,7,72,NA
200709160lar,2,Sun,2007-09-16,SF,LAR,17,16,186,2,392,3,FALSE,1,FALSE,LAR,-3,44,Edward Jones Dome,FALSE,72,0,NA,indoor
200709160jax,2,Sun,2007-09-16,JAX,ATL,13,7,364,0,248,0,TRUE,0,FALSE,JAX,-10,34.5,EverBank Field,FALSE,83,12,69,NA
200709230kc,3,Sun,2007-09-23,KC,MIN,13,10,251,1,256,1,TRUE,0,FALSE,KC,-3,34,Arrowhead Stadium,FALSE,76,12,60,NA
200709230sea,3,Sun,2007-09-23,SEA,CIN,24,21,340,2,412,4,TRUE,2,FALSE,SEA,-3,49.5,CenturyLink Field,FALSE,53,6,73,NA
200709230atl,3,Sun,2007-09-23,CAR,ATL,27,20,313,0,442,2,FALSE,2,FALSE,CAR,-4,38.5,Georgia Dome,FALSE,72,0,NA,indoor
200709230gb,3,Sun,2007-09-23,GB,LAC,31,24,405,0,364,1,TRUE,1,FALSE,LAC,-5.5,42.5,Lambeau Field,FALSE,61,7,57,NA
200709230nyj,3,Sun,2007-09-23,NYJ,MIA,31,28,256,0,424,1,TRUE,1,FALSE,NYJ,-3,36.5,Giants Stadium,FALSE,74,8,54,NA
200709240no,3,Mon,2007-09-24,TEN,NO,31,14,284,1,252,5,FALSE,4,FALSE,NO,-4.5,46.5,Louisiana Superdome,FALSE,72,0,NA,indoor
200709300buf,4,Sun,2007-09-30,BUF,NYJ,17,14,304,2,347,2,TRUE,0,FALSE,NYJ,-3,37,Ralph Wilson Stadium,FALSE,61,8,62,NA
200709300ari,4,Sun,2007-09-30,ARI,PIT,21,14,301,2,282,2,TRUE,0,FALSE,PIT,-5,42.5,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200709300car,4,Sun,2007-09-30,TB,CAR,20,7,365,1,236,2,FALSE,1,FALSE,CAR,-3,39.5,Bank of America Stadium,FALSE,67,9,39,NA
200709300cle,4,Sun,2007-09-30,CLE,BAL,27,13,303,1,418,2,TRUE,1,FALSE,BAL,-4.5,40,FirstEnergy Stadium,FALSE,62,8,57,NA
200710070no,5,Sun,2007-10-07,CAR,NO,16,13,243,1,341,2,FALSE,1,FALSE,NO,-4,44,Louisiana Superdome,FALSE,72,0,NA,indoor
200710070gb,5,Sun,2007-10-07,CHI,GB,27,20,285,1,439,5,FALSE,4,FALSE,GB,-3.5,40.5,Lambeau Field,FALSE,76,8,74,NA
200710070kc,5,Sun,2007-10-07,JAX,KC,17,7,357,0,271,1,FALSE,1,FALSE,JAX,-2,35,Arrowhead Stadium,FALSE,77,13,79,NA
200710070ten,5,Sun,2007-10-07,TEN,ATL,20,13,249,5,198,2,TRUE,-3,FALSE,TEN,-7.5,41,Nissan Stadium,FALSE,78,4,58,NA
200710070lar,5,Sun,2007-10-07,ARI,LAR,34,31,383,2,375,3,FALSE,1,FALSE,ARI,-3.5,41,Edward Jones Dome,FALSE,72,0,NA,indoor
200710140gb,6,Sun,2007-10-14,GB,WAS,17,14,225,2,304,3,TRUE,1,FALSE,GB,-3,40.5,Lambeau Field,FALSE,42,4,86,NA
200710140tb,6,Sun,2007-10-14,TB,TEN,13,10,304,1,317,3,TRUE,2,FALSE,TB,-2.5,37,Raymond James Stadium,FALSE,78,8,58,NA
200710140kc,6,Sun,2007-10-14,KC,CIN,27,20,354,2,373,3,TRUE,1,FALSE,CIN,-2.5,44,Arrowhead Stadium,FALSE,64,13,67,NA
200710140chi,6,Sun,2007-10-14,MIN,CHI,34,31,444,0,458,4,FALSE,4,FALSE,CHI,-4.5,35.5,Soldier Field,FALSE,56,8,72,NA
200710210dal,7,Sun,2007-10-21,DAL,MIN,24,14,381,2,196,1,TRUE,-1,FALSE,DAL,-9.5,46.5,Texas Stadium,FALSE,78,21,49,NA
200710210den,7,Sun,2007-10-21,DEN,PIT,31,28,324,2,379,3,TRUE,1,FALSE,PIT,-4.5,38.5,Sports Authority Field at Mile High,FALSE,42,21,63,NA
200710280mia,8,Sun,2007-10-28,NYG,MIA,13,10,238,1,245,2,FALSE,1,FALSE,NYG,-10,48,Wembley Stadium,TRUE,57,15,91,NA
200710280lar,8,Sun,2007-10-28,CLE,LAR,27,20,368,0,393,1,FALSE,1,FALSE,CLE,-3,46.5,Edward Jones Dome,FALSE,72,0,NA,indoor
200710280car,8,Sun,2007-10-28,IND,CAR,31,7,395,1,293,3,FALSE,2,FALSE,IND,-6.5,44,Bank of America Stadium,FALSE,57,9,63,NA
200711040nyj,9,Sun,2007-11-04,WAS,NYJ,23,20,431,1,338,1,FALSE,0,FALSE,WAS,-3.5,36,Giants Stadium,FALSE,52,14,43,NA
200711040tb,9,Sun,2007-11-04,TB,ARI,17,10,350,0,195,2,TRUE,2,FALSE,TB,-3.5,39,Raymond James Stadium,FALSE,67,6,59,NA
200711040ind,9,Sun,2007-11-04,NE,IND,24,20,342,2,329,2,FALSE,0,FALSE,NE,-5,56.5,RCA Dome,FALSE,72,0,NA,indoor
200711040ten,9,Sun,2007-11-04,TEN,CAR,20,7,236,4,191,2,TRUE,-2,FALSE,TEN,-5.5,35.5,Nissan Stadium,FALSE,50,8,52,NA
200711110mia,10,Sun,2007-11-11,BUF,MIA,13,10,214,1,269,0,FALSE,-1,FALSE,BUF,-2.5,40.5,Sun Life Stadium,FALSE,72,8,52,NA
200711110car,10,Sun,2007-11-11,ATL,CAR,20,13,277,1,235,2,FALSE,1,FALSE,CAR,-4,35.5,Bank of America Stadium,FALSE,44,5,56,NA
200711110pit,10,Sun,2007-11-11,PIT,CLE,31,28,401,1,163,1,TRUE,0,FALSE,PIT,-9.5,47.5,Heinz Field,FALSE,36,5,84,NA
200711110bal,10,Sun,2007-11-11,CIN,BAL,21,7,326,0,272,6,FALSE,6,FALSE,BAL,-3,44.5,M&T Bank Stadium,FALSE,42,4,63,NA
200711110ari,10,Sun,2007-11-11,ARI,DET,31,21,319,4,247,5,TRUE,1,FALSE,ARI,-2,45,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200711180ind,11,Sun,2007-11-18,IND,KC,13,10,216,1,234,2,TRUE,1,FALSE,IND,-14.5,41.5,RCA Dome,FALSE,72,0,NA,indoor
200711180gb,11,Sun,2007-11-18,GB,CAR,31,17,317,0,382,3,TRUE,3,FALSE,GB,-10,37.5,Lambeau Field,FALSE,33,10,60,NA
200711180phi,11,Sun,2007-11-18,PHI,MIA,17,7,352,3,186,0,TRUE,-3,FALSE,PHI,-9.5,40,Lincoln Financial Field,FALSE,42,11,69,NA
200711180det,11,Sun,2007-11-18,NYG,DET,16,10,341,2,376,4,FALSE,2,FALSE,NYG,-2.5,48,Ford Field,FALSE,72,0,NA,indoor
200711180atl,11,Sun,2007-11-18,TB,ATL,31,7,305,2,265,4,FALSE,2,FALSE,TB,-3,35.5,Georgia Dome,FALSE,72,0,NA,indoor
200711250kc,12,Sun,2007-11-25,LVR,KC,20,17,312,1,292,1,FALSE,0,FALSE,KC,-4,34.5,Arrowhead Stadium,FALSE,30,8,79,NA
200711250cle,12,Sun,2007-11-25,CLE,HOU,27,17,397,1,314,3,TRUE,2,FALSE,CLE,-3,52,FirstEnergy Stadium,FALSE,32,8,64,NA
200711250ne,12,Sun,2007-11-25,NE,PHI,31,28,410,0,391,3,TRUE,3,FALSE,NE,-24.5,51.5,Gillette Stadium,FALSE,36,10,38,NA
200712020pit,13,Sun,2007-12-02,PIT,CIN,24,10,285,4,249,1,TRUE,-3,FALSE,PIT,-7,38,Heinz Field,FALSE,37,9,66,NA
200712020kc,13,Sun,2007-12-02,LAC,KC,24,10,330,1,268,4,FALSE,3,FALSE,LAC,-6,37.5,Arrowhead Stadium,FALSE,45,22,77,NA
200712020ari,13,Sun,2007-12-02,ARI,CLE,27,21,302,1,379,4,TRUE,3,FALSE,PICK,0,52,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200712020car,13,Sun,2007-12-02,CAR,SF,31,14,323,2,195,6,TRUE,4,FALSE,CAR,-3,35,Bank of America Stadium,FALSE,48,7,43,NA
200712020was,13,Sun,2007-12-02,BUF,WAS,17,16,357,1,281,2,FALSE,1,FALSE,WAS,-6.5,37.5,FedEx Field,FALSE,40,9,50,NA
200712020phi,13,Sun,2007-12-02,SEA,PHI,28,24,311,2,363,4,FALSE,2,FALSE,PHI,-3,39,Lincoln Financial Field,FALSE,30,10,64,NA
200712030bal,13,Mon,2007-12-03,NE,BAL,27,24,326,1,376,2,FALSE,1,FALSE,NE,-18.5,46.5,M&T Bank Stadium,FALSE,43,17,72,NA
200712090phi,14,Sun,2007-12-09,NYG,PHI,16,13,318,2,306,1,FALSE,-1,FALSE,PHI,-3,42,Lincoln Financial Field,FALSE,37,6,73,NA
200712090ten,14,Sun,2007-12-09,LAC,TEN,23,17,341,3,240,2,FALSE,-1,FALSE,LAC,-1,40,Nissan Stadium,FALSE,65,6,89,NA
200712090sf,14,Sun,2007-12-09,MIN,SF,27,7,280,1,282,5,FALSE,4,FALSE,MIN,-8.5,39.5,Candlestick Park,FALSE,51,12,48,NA
200712150sf,15,Sat,2007-12-15,SF,CIN,20,13,337,0,313,0,TRUE,0,FALSE,CIN,-8.5,43,Candlestick Park,FALSE,49,8,79,NA
200712160car,15,Sun,2007-12-16,CAR,SEA,13,10,322,0,282,1,TRUE,1,FALSE,SEA,-8,37,Bank of America Stadium,FALSE,40,11,76,NA
200712160ne,15,Sun,2007-12-16,NE,NYJ,20,10,265,1,234,2,TRUE,1,FALSE,NE,-20.5,41,Gillette Stadium,FALSE,30,24,79,NA
200712160lvr,15,Sun,2007-12-16,IND,LVR,21,14,322,1,253,0,FALSE,-1,FALSE,IND,-10,45,Oakland Coliseum,FALSE,48,6,82,NA
200712160no,15,Sun,2007-12-16,NO,ARI,31,24,421,2,317,2,TRUE,0,FALSE,NO,-3.5,49.5,Louisiana Superdome,FALSE,72,0,NA,indoor
200712170min,15,Mon,2007-12-17,MIN,CHI,20,13,372,4,209,1,TRUE,-3,FALSE,MIN,-10.5,43.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor
200712220car,16,Sat,2007-12-22,DAL,CAR,20,13,405,1,216,1,FALSE,0,FALSE,DAL,-10.5,42.5,Bank of America Stadium,FALSE,45,12,70,NA
200712230ari,16,Sun,2007-12-23,ARI,ATL,30,27,437,0,405,1,TRUE,1,FALSE,ARI,-10.5,43.5,University of Phoenix Stadium,FALSE,72,0,NA,indoor
200712230ne,16,Sun,2007-12-23,NE,MIA,28,7,400,4,241,0,TRUE,-4,FALSE,NE,-22.5,45.5,Gillette Stadium,FALSE,39,6,82,NA
200712300nyj,17,Sun,2007-12-30,NYJ,KC,13,10,337,0,219,0,TRUE,0,FALSE,NYJ,-4.5,35,Giants Stadium,FALSE,42,10,55,NA
