game_id,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,PlayingSurface,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TwoPointConversionReturns,OpponentTwoPointConversionReturns
200712230det,12/23/2007,2007,16,FALSE,DET,25,20,KC,DET,-5,43.5,Ford Field,FALSE,72,0,NA,indoor,Dome,9,10,3,3,0,45,91,27:55:00,20,14,16,3,83,390,12.8,5,53,226,11.7,3,26,15,164,0,3,10.2,18.2,92.8,80.5,18,8,45.1,0,0,0,5,3,3,0,150,11,33,3,0,5,26,18,0,3,14,358,71.7,3,3,0,0,14,0,6,0,53,14,32:05:00,41,16,26,8,116,672,15.8,8,30,104,9.6,3,79,55,568,5,3,11.9,17.2,113.7,156,23,14,59,5,3,82.6,5,5,5,5,16,16,76,3,0,11,50,5,0,0,16,438,73,3,3,0,82.6,0,15,0,5,0,35,11.1,165.2,165.2,-15,0,-3,0,18.3,12.7,16,11,3,0,70.4,5,5,0,0,0,0,0,8,8,0,8,50,11,173,3,101,14,3,3,3,59.1,5,5,0,3,0,0,0,0,0,0,3,11,14,160,3,5,76,21,11,50,14,3,0,0,0,3,3,0,21,0,58,0,0,0,0,352,56,23,5,26,11,3,0,0,0,0,0,0,11,0,41,0,0,0,0,355,Sunday,30,86,0,0
200712230ind,12/23/2007,2007,16,FALSE,IND,38,15,HOU,IND,-6.5,45,RCA Dome,FALSE,72,0,NA,indoor,Dome,3,21,14,0,0,58,74,35:45:00,55,20,31,5,119,757,10.6,14,51,198,10.6,5,66,51,558,8,0,13.9,18,128,209.6,18,16,90,3,3,165.2,16,14,11,11,58,14,66,3,3,3,5,11,0,0,5,116,57.8,3,8,5,7,0,0,8,0,40,25,24:15:00,30,14,20,3,91,494,14.7,5,31,109,9.6,0,59,36,385,5,8,10.7,17.5,100.9,105.3,13,8,62,3,3,165.2,8,5,0,0,20,16,91,0,0,0,0,5,0,0,11,294,73.5,8,3,-3,137.6,165.2,5,0,-2,0,18.3,2.4,110.2,0,-3,0,3,0,13.4,0,12,11,0,0,47.9,14,14,0,0,0,0,0,3,3,0,0,0,8,68,8,58,8,0,0,0,73.5,3,3,0,0,0,3,3,3,0,0,3,20,12,307,0,0,63,17,0,0,13,0,0,0,0,0,0,0,0,0,25,0,0,0,0,96,89,30,3,5,14,3,3,0,0,0,0,0,20,0,58,0,0,0,0,294,Sunday,68,59,0,0
200712230jax,12/23/2007,2007,16,FALSE,JAX,49,11,LVR,JAX,-13.5,39.5,EverBank Field,FALSE,59,9,89,NA,Grass,14,14,7,14,0,45,20,27:12:00,43,15,21,11,93,722,12.9,12,46,332,11.9,8,43,26,390,11,3,15,24.4,101.6,189.6,18,12,105.1,0,0,0,16,14,8,5,129,16,69,5,3,5,28,15,0,0,11,332,82.9,5,11,5,0,3,0,8,0,53,79,32:48:00,21,12,16,0,107,355,9,3,50,182,10.1,0,51,21,173,3,8,9.3,13.4,69.2,36.9,25,8,33,5,3,82.6,3,3,3,3,63,18,145,8,3,11,40,8,0,0,16,491,81.8,11,5,-3,137.6,110.2,16,0,5,0,42.5,7.1,165.2,165.2,-10,0,-3,0,17.7,18.8,13,3,0,0,82.3,12,12,0,0,0,0,0,0,0,0,11,111,3,17,8,18,8,5,5,0,63.3,0,0,0,3,3,0,0,3,3,0,5,5,13,258,3,59,61,33,11,40,14,3,3,0,0,0,0,0,93,0,17,0,0,0,0,329,61,14,5,28,3,3,3,0,0,0,0,0,5,0,48,0,0,0,0,380,Sunday,46,58,0,0
200712230min,12/23/2007,2007,16,FALSE,MIN,21,32,WAS,MIN,-6.5,40.5,Hubert H. Humphrey Metrodome,FALSE,72,0,NA,indoor,Dome,0,0,7,14,0,48,26,29:16:00,38,13,21,5,111,494,12.3,8,41,144,9.6,5,68,41,350,3,5,14.2,14,100.8,102.8,17,11,66.1,3,0,0,8,8,8,8,48,16,66,5,3,3,13,12,0,0,8,249,83.1,8,0,-5,9,13,3,7,0,50,73,30:44:00,31,12,20,0,106,606,15.6,11,53,175,9,3,50,38,431,8,0,14.4,18.7,126.7,223.9,23,16,70.9,5,0,0,11,5,5,0,93,12,86,5,0,5,13,11,0,3,14,347,69.4,0,8,8,165.2,165.2,8,0,3,0,36.2,2.4,82.6,0,-5,0,-2,0,15.7,10.2,14,3,0,0,68.2,8,8,0,0,0,0,0,3,0,0,5,48,16,185,0,0,16,11,0,0,53.2,8,8,0,3,0,0,0,3,3,0,5,12,8,101,5,81,79,30,5,13,8,0,0,0,0,0,0,0,28,0,64,0,0,0,0,205,74,21,3,13,14,5,3,-17,0,0,0,0,16,0,36,0,0,0,0,266,Sunday,69,53,0,0
200712230ne,12/23/2007,2007,16,FALSE,NE,28,7,MIA,NE,-22.5,45.5,Gillette Stadium,FALSE,39,6,82,NA,Artificial,7,21,0,0,0,46,26,28:16:00,31,14,20,5,101,661,10.9,11,41,324,12.9,3,55,30,337,8,5,10.2,18.7,90,129.4,23,12,82.6,3,0,0,5,5,3,3,91,5,30,5,5,8,18,20,0,0,14,415,82.9,11,0,-7,0,0,7,0,0,51,73,31:44:00,25,14,15,3,116,398,9.3,3,36,178,13.4,0,68,30,220,3,0,8.7,12.2,72.5,99.6,26,11,41.3,5,0,0,5,0,5,0,25,11,53,3,0,12,63,12,0,0,17,737,73.7,0,11,11,165.2,165.2,14,0,11,0,41.3,8.3,0,0,-8,0,-7,0,32,24.1,14,0,0,0,75.7,11,11,0,0,0,0,0,0,0,0,16,91,5,88,0,0,5,0,0,0,64.6,3,3,0,0,0,0,0,0,0,0,3,5,11,131,5,21,71,20,12,63,16,3,0,0,0,0,0,0,46,0,55,0,0,0,0,378,64,35,8,18,5,3,5,0,0,0,0,0,5,0,38,0,0,0,0,646,Sunday,59,79,0,0
200712230no,12/23/2007,2007,16,FALSE,NO,23,38,PHI,NO,-3,48,Louisiana Superdome,FALSE,72,0,NA,indoor,Dome,14,3,0,6,0,46,20,28:12:00,36,16,23,5,106,572,14.7,5,35,116,9,5,69,45,456,0,3,10.9,16.9,106.2,120.8,20,8,41.3,5,3,82.6,11,5,8,5,13,16,106,0,0,3,13,8,0,0,11,320,80.1,3,3,0,21,3,7,7,0,51,79,31:48:00,40,17,20,5,109,719,10.9,14,46,304,10.9,3,58,40,415,8,0,11.9,17.3,113.3,194.4,21,13,101.6,3,0,0,8,5,5,5,23,11,48,8,3,8,20,8,0,0,8,235,78.1,3,3,0,82.6,110.2,0,0,5,0,13.1,2.3,110.2,165.2,0,0,-3,0,11.6,13.1,14,0,0,0,79.6,5,5,0,0,0,0,0,8,8,0,3,13,12,281,0,0,12,3,0,0,62.8,14,14,0,0,0,0,0,3,3,0,8,3,14,230,3,21,74,17,8,20,3,3,3,0,0,0,0,0,13,0,51,0,0,0,0,319,76,17,3,13,14,0,0,0,0,0,0,0,3,0,56,0,0,0,0,188,Sunday,71,63,0,0
200712230sf,12/23/2007,2007,16,FALSE,SF,21,19,TB,TB,-7,37,Candlestick Park,FALSE,47,4,66,NA,Grass,0,7,7,7,0,41,51,25:31:00,18,11,16,3,91,352,10.6,8,48,160,9,0,40,18,192,8,3,13.1,17.3,75.7,136.5,23,11,47.2,0,0,0,3,3,3,3,162,13,119,3,3,5,12,12,0,0,15,672,74.7,5,5,0,6,7,0,6,0,56,48,34:29:00,33,3,30,3,132,717,14.7,5,40,111,7.6,0,86,50,606,5,3,11.7,20.2,95.3,139.4,31,12,60.8,8,3,55,5,0,3,0,20,13,93,8,3,11,23,8,0,0,16,466,77.6,5,5,0,165.2,165.2,11,0,5,0,20.6,7.7,0,0,-7,0,-3,0,19,11.7,11,0,0,0,72.5,8,8,0,0,0,0,0,0,0,0,11,59,11,124,3,102,14,0,0,0,67.7,3,3,0,3,0,0,0,5,5,0,16,20,8,112,3,0,68,46,11,23,13,5,3,0,0,0,0,0,28,0,45,0,0,0,0,653,41,33,5,12,8,3,3,5,0,0,0,0,21,0,50,0,0,0,0,406,Sunday,43,93,0,0
200712230sea,12/23/2007,2007,16,FALSE,SEA,27,6,BAL,SEA,-13.5,39,CenturyLink Field,FALSE,42,12,88,NA,Artificial,0,21,6,0,0,53,59,32:36:00,35,13,17,8,111,555,13.6,8,59,238,10.9,0,48,31,317,5,5,10.9,16.7,108.2,129.7,23,11,47.2,3,0,0,11,3,0,0,74,0,0,0,0,5,17,15,0,0,14,352,70.4,5,8,3,0,0,0,6,0,45,40,27:24:00,21,11,15,0,102,484,12.8,3,45,175,10.6,0,55,26,309,3,0,15.6,19.3,80.1,125.9,25,11,44.1,5,5,165.2,0,0,0,0,59,16,114,8,8,5,20,14,0,0,15,610,67.7,8,5,-2,41.3,0,11,0,0,0,42.5,6.5,0,0,-7,0,0,0,26.6,15.6,16,5,0,0,58.5,8,8,0,0,0,0,0,5,5,0,8,74,5,48,0,0,5,0,0,0,55.8,0,0,0,3,0,0,0,0,0,0,3,26,16,202,5,33,64,21,5,20,11,5,8,33,3,0,0,0,53,0,28,0,0,0,0,292,81,13,5,17,12,0,0,0,0,0,0,0,26,0,64,0,0,0,0,502,Sunday,51,58,0,0
200712230ten,12/23/2007,2007,16,FALSE,TEN,10,6,NYJ,TEN,-9,37.5,Nissan Stadium,FALSE,46,18,64,NA,Grass,0,7,3,0,0,48,81,29:49:00,28,12,17,0,101,451,12.3,3,59,210,9.6,3,36,20,241,0,3,10.9,20.2,90,92.9,23,12,82.6,0,0,0,3,3,3,3,16,14,64,8,3,8,33,15,0,0,14,365,73,5,5,0,0,6,0,0,0,50,18,30:11:00,23,14,13,3,102,489,13.1,3,40,112,7.6,0,53,43,377,3,5,11.7,14.5,134.1,133.4,26,16,62,5,3,82.6,5,3,3,0,25,11,58,8,0,16,59,11,0,0,14,344,68.7,5,5,0,165.2,165.2,14,0,8,0,39.2,12,82.6,0,-8,0,-5,0,26.4,26.1,8,0,0,0,61.5,3,3,0,0,0,0,0,3,3,0,3,16,3,38,5,0,5,3,3,0,60.1,3,0,3,0,0,0,0,3,0,0,3,25,8,109,3,0,93,35,16,59,8,8,0,0,0,0,3,0,16,0,38,0,0,0,0,307,76,36,8,33,11,3,3,0,0,0,0,0,25,0,43,0,0,0,0,301,Sunday,41,63,0,0
200712240lac,12/24/2007,2007,16,FALSE,LAC,23,3,DEN,LAC,-8.5,47,Qualcomm Stadium,FALSE,57,4,47,NA,Grass,10,6,7,0,0,59,71,36:43:00,30,16,18,3,112,552,13.4,5,63,243,10.6,3,46,30,309,3,0,11.1,17.2,106.2,157.6,25,12,77.1,0,0,0,11,5,5,3,21,16,69,5,3,5,8,16,0,0,14,363,72.7,3,8,5,0,0,3,0,0,38,28,23:17:00,20,8,13,3,91,372,11.2,0,31,152,13.1,0,53,23,220,0,5,11.5,15.7,72.4,49.3,23,11,47.2,5,0,0,8,0,3,0,-5,11,66,5,3,11,36,8,0,0,14,294,58.8,8,3,-3,82.6,82.6,8,0,5,0,27.6,6.7,0,0,-5,0,-3,0,16.5,18.3,14,0,0,0,72.7,5,5,0,0,0,0,0,8,8,0,0,0,5,73,5,21,5,0,0,0,58.8,0,0,0,0,0,0,0,3,3,0,0,0,14,231,0,0,61,20,11,36,15,3,3,-3,0,0,0,0,0,0,40,0,0,0,0,363,83,12,5,8,8,3,3,-5,0,0,0,0,0,0,58,0,0,0,0,294,Monday,50,59,0,0
200712290nyg,12/29/2007,2007,17,FALSE,NYG,35,38,NE,NE,-13.5,46.5,Giants Stadium,FALSE,49,12,67,NA,Artificial,7,14,7,7,0,20,36,23:42:00,17,3,11,2,45,275,4.6,4,17,69,3.2,0,28,19,206,3,1,5.6,8.2,59.8,101.5,8,5,52.1,0,0,0,3,3,2,2,2,4,46,1,0,1,12,6,0,0,3,130,32.6,1,0,-1,3,13,7,15,0,31,16,36:18:00,23,5,16,2,60,339,4.3,3,23,38,1.3,2,36,28,301,2,0,6.2,8.2,66.2,100.6,11,5,40.1,1,1,86.9,4,2,2,2,8,4,36,0,0,1,8,2,0,0,2,70,35.2,0,1,1,86.9,86.9,5,0,0,0,16.2,3,52.1,86.9,-5,0,0,0,4.6,1.7,5,2,1,0,26.1,4,4,0,0,0,0,0,0,0,0,2,2,6,192,0,0,6,0,0,0,34.3,2,2,0,0,0,1,1,2,2,0,2,8,3,76,1,0,43,17,1,8,2,0,0,-1,0,0,0,0,2,1,64,0,0,0,0,104,32,8,1,12,4,0,0,0,0,0,0,0,6,0,23,0,0,0,0,69,Saturday,29,37,0,0
200712300ari,12/30/2007,2007,17,FALSE,ARI,48,19,LAR,ARI,-6,49,University of Phoenix Stadium,FALSE,72,0,NA,indoor,Grass,3,21,7,17,0,30,46,35:53:00,22,4,16,2,62,367,4.5,5,28,106,2.9,1,34,20,261,2,2,5.8,11.3,51.3,76.1,11,5,40.1,2,2,86.9,4,2,2,2,123,6,55,1,0,0,0,2,0,0,1,35,34.8,2,2,1,3,3,13,0,0,21,5,24:07:00,11,3,7,0,50,203,3.1,2,21,65,2.3,0,26,12,138,1,2,4,8.6,40.6,30.1,10,2,14.5,2,1,28.9,1,0,0,0,56,5,43,1,0,2,18,4,0,0,2,137,45.8,2,2,-1,52.1,58,-2,0,2,0,6.9,0,0,0,2,0,-3,0,11.1,6.9,7,5,2,0,26.1,5,5,0,0,0,0,0,2,2,0,2,5,4,67,2,116,4,0,0,0,43.7,1,1,0,1,0,0,0,2,2,0,1,8,5,155,2,47,35,7,2,18,6,1,0,0,0,2,0,0,5,0,26,0,0,0,0,26,43,11,0,0,5,1,0,0,0,1,0,0,8,0,33,0,0,0,0,131,Sunday,34,29,0,0
200712300atl,12/30/2007,2007,17,FALSE,ATL,44,41,SEA,SEA,-2,38.5,Georgia Dome,FALSE,72,0,NA,indoor,Dome,0,17,3,24,0,22,2,25:02:00,17,5,8,2,50,316,4.8,4,25,108,3.2,1,23,15,209,3,0,6.7,12.3,54.7,114,10,4,36.2,1,0,0,5,3,3,3,19,4,36,1,0,2,8,2,0,0,2,117,39.1,0,2,2,7,10,10,14,0,30,50,34:58:00,26,12,12,2,71,435,4.6,4,27,145,4.1,2,41,28,290,2,1,5.4,7.9,59.2,87.6,11,5,40.1,2,2,86.9,2,2,1,1,7,7,74,2,2,3,17,2,0,0,2,63,31.7,2,0,-3,49.6,86.9,1,0,2,0,4.5,6.9,86.9,86.9,-1,0,-2,0,5.2,5.9,6,2,1,0,36.5,4,4,0,0,0,0,0,2,2,0,2,3,5,206,1,16,6,3,0,0,30,4,4,0,0,0,0,0,2,2,0,2,7,5,91,0,0,53,4,3,17,3,2,2,8,0,0,0,0,2,0,53,0,0,0,0,109,33,2,2,8,1,1,0,0,0,0,0,0,7,0,17,0,0,0,0,60,Sunday,25,44,0,0
200712300bal,12/30/2007,2007,17,FALSE,BAL,27,21,PIT,PIT,-3,35.5,M&T Bank Stadium,FALSE,37,5,83,NA,Artificial,10,10,7,0,0,31,36,36:42:00,18,7,8,1,60,290,3.6,2,35,156,3.4,2,23,14,134,1,0,4.3,7.2,51.5,76.1,14,7,48.8,0,0,0,3,2,1,1,16,5,75,3,1,2,15,3,0,0,3,163,40.8,1,2,2,0,7,0,14,0,20,16,23:18:00,12,2,7,2,43,229,4,2,17,40,1.8,1,27,14,189,2,2,5.3,11.8,44.8,60,8,3,34.8,2,1,43.4,2,2,1,1,5,5,35,1,1,0,0,2,0,0,3,129,32.3,2,1,-2,43.4,86.9,2,0,-2,0,11.2,6.9,86.9,86.9,-2,0,2,0,5.2,0,5,0,0,0,39.5,2,2,0,0,0,0,0,2,2,0,1,2,1,0,2,18,3,1,1,0,33,2,2,0,0,0,0,0,0,0,0,2,5,5,110,0,0,27,11,0,0,5,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,158,46,15,2,15,4,2,1,0,0,0,0,0,5,0,26,0,0,0,0,132,Sunday,25,27,0,0
200712300chi,12/30/2007,2007,17,FALSE,CHI,33,25,NO,CHI,-1,42,Soldier Field,FALSE,26,9,81,NA,Grass,10,14,7,2,0,21,45,24:52:00,11,3,5,2,50,239,3.6,3,23,83,2.7,0,24,11,156,2,1,4.8,12,40.3,76.7,12,5,37.3,1,0,0,2,2,1,1,76,4,30,3,2,2,17,5,0,1,5,231,38.5,2,2,0,0,17,0,8,0,30,6,35:08:00,24,6,16,2,72,359,3.8,2,17,91,3.9,0,52,30,268,2,2,3.9,6.6,50.7,65.1,12,2,18.6,3,1,21.7,2,2,1,1,16,6,63,2,1,2,10,2,0,0,4,178,35.6,2,2,0,86.9,86.9,3,0,1,0,7.2,6.7,86.9,86.9,-3,0,-1,0,5.1,3.6,5,0,0,0,36.2,3,3,0,0,0,0,0,1,1,0,1,56,3,41,2,20,4,0,0,0,24.5,2,2,0,0,0,1,1,1,1,0,2,14,5,106,1,2,50,12,2,10,8,2,1,-4,0,0,0,1,56,0,14,0,0,0,0,217,32,4,2,17,4,2,2,0,0,0,0,0,14,0,24,0,0,0,0,123,Sunday,26,55,0,0
200712300cle,12/30/2007,2007,17,FALSE,CLE,20,7,SF,CLE,-11.5,41,FirstEnergy Stadium,FALSE,30,6,67,NA,Grass,7,10,0,3,0,27,40,31:46:00,16,6,6,2,56,311,4.2,2,31,142,3.4,0,24,12,169,1,1,5.3,12.1,43.4,60.6,13,5,40.6,0,0,0,2,0,2,0,117,7,65,0,0,1,2,6,0,0,4,193,38.6,1,0,-1,0,7,0,0,0,24,12,28:14:00,7,2,4,1,44,161,2.7,1,21,97,3.5,0,19,11,63,1,0,2.5,4.2,51.4,69.8,12,3,24.9,1,0,0,1,1,1,1,26,3,25,1,0,4,27,3,0,0,7,309,34.4,0,1,1,0,0,3,0,3,0,25.7,3.4,86.9,86.9,-3,0,-3,0,12,16.1,4,1,1,0,36.7,2,2,0,0,0,0,0,2,2,1,3,117,2,50,0,0,2,0,0,0,21.4,1,1,0,0,0,0,0,0,0,0,4,8,3,80,1,17,35,5,4,27,3,0,0,0,0,0,0,1,66,0,26,0,0,0,0,183,41,5,1,2,4,0,0,0,0,0,1,0,4,0,38,0,0,0,0,192,Sunday,25,23,0,0
200712300den,12/30/2007,2007,17,FALSE,DEN,22,19,MIN,MIN,-3,40.5,Sports Authority Field at Mile High,FALSE,24,14,48,NA,Grass,0,14,3,2,3,29,21,33:24:00,18,5,12,1,56,315,4.2,2,23,111,3.5,0,32,23,203,2,0,4.8,6.8,61.1,91.3,10,2,21.7,2,1,28.9,2,2,1,1,13,4,35,2,0,1,10,3,0,1,4,192,38.4,0,2,2,0,3,0,16,0,23,24,27:28:00,14,5,8,0,53,289,4.1,2,23,149,4.8,0,27,14,139,2,0,3.9,7.6,44.8,76.6,12,5,43.4,1,1,86.9,2,1,2,1,18,3,26,3,2,2,13,2,0,0,3,162,40.4,2,0,-3,58,86.9,2,0,2,0,10.3,2.6,28.9,43.4,-2,0,-2,0,4,6.6,4,2,2,0,34.8,2,2,0,0,0,0,0,2,2,0,2,13,2,57,0,0,4,2,2,0,37.2,0,0,0,0,0,2,2,1,1,0,2,18,2,76,0,0,32,15,2,12,3,2,2,0,0,0,0,0,10,0,21,0,0,0,0,174,43,4,1,10,5,1,0,-10,0,0,0,0,11,0,27,0,0,0,0,149,Sunday,33,30,0,0
200712300gb,12/30/2007,2007,17,FALSE,GB,34,13,DET,GB,-3,38.5,Lambeau Field,FALSE,22,5,80,NA,Grass,14,7,10,3,0,29,14,33:16:00,17,6,8,0,56,342,4.6,3,33,189,4.3,1,23,14,154,2,0,5.1,8.4,53.4,104.4,12,5,43.4,1,1,86.9,3,2,1,1,39,2,22,2,1,1,8,5,0,0,3,170,42.6,1,2,1,3,7,3,0,0,23,38,26:44:00,14,2,11,1,56,255,3.4,1,15,41,2.1,0,42,19,214,1,2,3.9,8.5,39.8,44.5,13,4,28.9,2,1,43.4,2,0,0,0,0,5,48,0,0,0,0,4,0,0,5,229,38.2,2,1,-1,43.4,86.9,1,0,-1,0,10.9,3.7,0,0,-1,0,1,0,16.1,0,5,0,0,0,42.6,3,3,0,0,0,0,0,2,2,0,3,19,3,82,2,20,3,1,0,0,32.2,1,1,0,0,0,0,0,2,2,0,0,0,5,135,0,0,30,11,0,0,5,0,0,-3,0,0,0,0,6,0,24,0,0,0,0,170,40,11,1,8,2,0,1,0,0,0,0,0,0,0,47,0,0,0,0,193,Sunday,23,42,0,0
200712300hou,12/30/2007,2007,17,FALSE,HOU,42,28,JAX,HOU,-7,42,Reliant Stadium,FALSE,72,0,NA,indoor,Grass,0,21,14,7,0,24,11,28:13:00,17,8,6,1,46,252,4.2,5,30,148,3.8,2,16,8,104,1,1,5.1,8.2,53.1,66.2,7,4,48.3,1,1,86.9,3,3,2,2,43,2,17,0,0,1,6,3,0,0,2,63,31.7,1,1,0,7,7,7,7,0,27,41,31:47:00,21,4,17,0,56,331,4.5,3,20,83,3.2,0,34,22,248,3,0,5.5,8.6,55.7,104.4,10,5,50.7,1,1,86.9,2,2,2,2,5,6,39,1,1,2,15,2,0,0,3,173,43.3,1,1,0,86.9,86.9,2,0,1,0,7.4,5.3,86.9,86.9,-2,0,-1,0,7.9,3.7,5,1,1,0,31.7,5,5,0,0,0,0,0,0,0,0,3,43,4,203,0,0,4,1,0,0,32.3,3,3,0,0,0,0,0,0,0,0,1,0,5,92,1,5,39,14,2,15,5,0,1,1,0,0,0,0,13,2,90,0,0,0,0,63,30,12,1,6,2,0,0,0,0,0,0,0,0,0,27,0,0,0,0,129,Sunday,17,36,0,0
200712300ind,12/30/2007,2007,17,FALSE,IND,10,16,TEN,TEN,-4.5,41,RCA Dome,FALSE,72,0,NA,indoor,Dome,0,3,7,0,0,21,24,24:28:00,11,2,7,2,45,169,2.8,1,8,40,3.5,0,35,22,129,1,0,2.8,4.5,54.3,67.7,10,4,36.2,1,0,0,2,1,1,1,16,4,47,1,1,2,13,2,0,0,4,224,44.8,1,2,1,7,0,3,6,0,30,28,35:32:00,22,5,16,1,62,309,3.8,1,34,85,1.9,1,27,21,224,0,0,6.3,8.2,67.3,88,13,6,46.3,0,0,0,2,1,2,1,26,5,35,2,2,1,4,4,0,0,2,129,42.8,2,1,-1,43.4,86.9,-2,0,-1,0,7.1,4.8,28.9,43.4,2,0,1,0,10.3,2.3,2,0,0,0,39.6,1,1,0,0,0,0,0,1,1,0,2,16,3,87,0,0,4,3,1,0,37.6,1,1,0,0,0,0,0,2,2,0,3,26,2,45,0,0,51,20,1,4,2,2,2,4,0,0,0,0,7,0,34,0,0,0,0,198,30,7,2,13,5,1,1,0,0,0,0,0,12,0,17,0,0,0,0,113,Sunday,36,28,0,0
